Modulation_Type,Bandwidth,Symbol_Rate,PAPR,Mod_Index,Spectral_Entropy,Freq_Variance,Phase
BPSK,7.306536067617076,1.3062536207866118,1.3119479181458193,1.0270414639116516,2.6391250758355573,0.2784262260441197,180.0
PM,8.677593508772896,2.535324381322318,2.241306843350311,2.4672287611228043,4.15395734046201,0.5110312644286472,54.96923989078569
BPSK,3.1343459377613967,1.2598132087450342,1.3801449115610676,0.637109705728999,2.8029651971788874,0.32912112321034254,0.0
FM,16.292988060107362,2.3977125555505916,1.5969250197661293,2.1278996278610984,3.7428171353002817,1.531702273308627,35.84360493850032
BPSK,8.910499579177312,1.0980825807842445,1.2441205685108891,0.6500486646939843,2.48701389033509,0.6424142464326799,180.0
PM,8.758882851457694,2.4861906964250884,1.68917015260898,2.5700330876741138,4.338127033410352,1.4553346865039283,77.2142031753177
OFDM,48.85662282826523,9.235533846545312,6.305667437752206,1.2793677139347164,6.860637769675647,0.8795876492011768,281.2213525632909
8PSK,21.593539222057828,4.790235481413073,1.764003618600649,1.6139335847600618,3.56665204056069,1.218408021945204,90.0
BPSK,8.162036381050399,1.5122219208126744,1.3401138896041767,0.5416729006023843,2.1271880240687047,0.6297940328376095,0.0
PM,5.712567277652586,1.5302711880872186,2.4347520974492203,2.475016718918014,3.529877112753096,0.7965355812876552,50.982193784750976
PM,11.613706110704143,1.9629889196686698,1.2611640030011264,1.1967912994267946,3.9904540795520074,1.264372662221736,45.90278569950024
QPSK,10.826176634592686,3.0293151731470234,1.8989008240062355,1.782484924563938,3.22784241754311,1.4759908495987926,180.0
FM,10.10427699397403,2.510826969370439,1.8910699498798749,2.20776291885758,4.919653036151858,1.9565105891518475,45.83258389487528
BPSK,3.87663499302979,1.474336109906214,1.0569783173571585,0.9860155029775399,3.3804457718291117,0.5124608851005277,180.0
FM,11.280957463662,2.676535011988997,2.8921254604890745,2.6738468355315557,3.744334047675027,1.864153765888392,27.57619958777809
OFDM,33.27367602930603,7.095165230056426,9.713270131394308,1.6759822755863554,5.992095677359773,0.5190723349803403,357.26954417620925
8PSK,23.79268659997838,3.5168632405836364,1.652819895019302,1.636070763729825,3.7210633714537282,1.6783972788005959,225.0
FSK,10.578132255110699,1.8611891963506018,1.5807873104970391,2.6401196650419667,3.629781003870104,1.5501306877926326,18.48890551238763
FM,11.079437146464644,3.370596032231747,1.637806331565067,4.89538922638099,3.9767882601298794,1.3013522154197548,23.69534544134186
QPSK,15.422372054918483,3.1806953809175456,1.50836054691628,1.2975484513188205,3.565021992859016,1.1888853020500907,180.0
OFDM,45.22243074086316,6.640286539818292,7.84622989767916,1.0093316198270932,5.493357729043246,1.5896925726695073,357.05158248577084
FSK,6.939538672677749,3.2596329718838772,2.4863404691670343,2.6218578600151083,3.613522075858764,2.259653899824478,20.37445600852831
FM,13.553845686857393,3.5675835689707944,2.331339771198025,2.015688840628738,4.521981520056188,1.0706227098804781,39.82935130924929
OFDM,49.161469602387605,7.471763005208338,7.307726465352316,1.1488880503324448,5.6112084309804295,1.8149761427423008,358.68036154580903
QAM,23.853758830473616,5.286730359823569,5.121599104589098,1.2172090976912107,4.275645798318471,0.7641294031503445,0.676758068967831
8PSK,15.032182636042787,4.239178674919682,1.426591612529629,1.7941973312770843,3.592990639823132,1.2882022669483906,135.0
PM,5.648535944829684,2.949959468570328,1.8422268819392855,2.1213201888323416,3.905231499894682,1.1764679372263622,78.29933998084618
PM,9.982556822634535,1.692645697835828,1.087826393865969,1.6684766373921216,4.1773454656672016,1.2076809347409156,77.31689788034438
PM,9.401989979554905,1.8686313167657098,1.4922891304139674,1.8680387323477505,3.1329006445194256,0.7206119527112113,65.89351764382434
OFDM,48.66226662687116,8.570260798140765,7.6849922131762884,1.6361773647082327,6.571303236160464,0.677504286385081,147.56576029066377
8PSK,20.718722712271866,4.175538721724396,1.2213715037603672,1.3622354416522884,3.834511288741932,0.7261967085320647,0.0
QPSK,12.730708099728124,3.036157532477631,1.298725573588773,1.9406792451153405,3.2592967588657737,0.9296568127389351,180.0
BPSK,8.89353496754266,1.1861014178462774,1.4013216548978553,0.9581868867378927,2.724453308128033,0.2800879834495663,180.0
8PSK,24.039133302603744,4.818780384016792,1.936255676116123,1.007029203813619,3.557280251077623,0.9252237022684897,135.0
OFDM,45.027501720580915,8.627820625068559,9.826458484333832,1.0689580163564212,5.114109442302508,0.9232806120398003,94.21404614492614
PM,7.756123386789454,3.4678165065040103,2.462251979171668,1.7424141877799966,3.643330318291558,1.3447894362860215,46.0883412057308
OFDM,39.75142387346769,6.13445440073313,6.250612813821418,1.9064374533444108,5.27849074223519,1.2986310234128258,147.99441693625437
8PSK,15.864246107625465,3.473568618622771,1.878938478205708,1.5483205837264242,3.627988208533586,1.58213561428206,180.0
FSK,7.601577909620511,2.9616419299614596,2.97194563574587,2.5130601248884954,3.481261902211112,1.4575269225876621,19.133256364290247
PM,8.086987433731952,3.8675899693468074,2.451034266682413,1.3660308884694543,3.0330527404462564,1.2200080396631132,55.079396032229056
OFDM,47.01232115682276,8.2448911531301,8.093563645497465,1.1147688718692175,6.72027938669887,1.5842214548127256,24.360610284000572
QPSK,15.488386567200587,3.2258003217238986,1.2261470515899409,1.8469187280885597,3.4286305469704756,0.6409596275217693,90.0
OFDM,43.380446746582166,7.849182244002429,7.647062166338034,1.6509734671509542,6.090863738813811,0.5934096588228284,184.5009535573194
PM,5.519565775542684,3.4656954984600827,1.3020456732039616,1.5172416697760776,3.247059530148444,0.8302150648714975,75.4050903413181
QPSK,10.179456785684918,2.252507565585227,1.6596293663947423,1.1616198112858713,3.255493344655605,1.4466379541996073,270.0
AM,3.0815022636766796,1.130409182520984,1.4639313768123328,0.9273761646892482,3.0774035959054284,0.2991250032137161,1.0547369995663058
QAM,24.516968192316828,4.794762780970633,2.3736318879011824,1.4410721582507837,4.39121854608903,0.430706307041129,33.85299759633589
OFDM,41.55186731762315,8.538329670201215,9.191656638463577,1.3959704726624549,6.830180136814087,1.2995433008692099,56.863736220725286
QAM,25.578201919292013,4.332068626832391,4.453892554556705,1.3631007366340104,5.794372681929238,0.41819794467438026,182.5383973915588
AM,3.1001508053591436,1.7273862495122805,1.7326352347008327,0.8563020059591786,2.6263239896345647,0.4194373089531005,9.677558771033889
PM,13.824163684073387,3.509008838603838,1.7578101603649574,2.934253230518341,3.6266414689126494,1.484110319036498,70.07519992821761
FM,11.65954895295785,3.763855516609288,2.1412345318809227,2.486700217347438,3.025215039951518,2.119511367276765,31.095984884907054
OFDM,46.45916892442972,6.839011790734725,7.51610850487639,1.9734573899761731,5.673681003722207,0.944734671924973,330.55487986419905
QPSK,17.102427986233117,2.6287002263674966,1.4711678989328147,1.8216368977104715,3.459265197173214,0.8577982653254418,90.0
QPSK,18.282492524372184,2.6704160947417455,1.173761593135744,1.7120140203307808,3.825978212708082,0.6006374785235333,0.0
PM,6.419719897609939,2.3698535289554163,1.675526468358119,2.4976526739266127,3.9767213773225114,1.120928567478431,51.142496796579266
BPSK,8.643371167026537,1.8437373264067243,1.1269874372860125,0.5311155999173577,3.10894210274716,0.2638062357534648,0.0
FSK,5.038171341243471,2.86333896480324,1.7506980172068318,3.310564819383316,3.9876139257517584,1.2944721330930211,6.926950298786517
PM,11.94150573509831,2.7816368828626326,1.457966015045097,1.4252887527421922,3.0497840318436396,0.8039464012407238,69.18976743187699
QAM,28.71204482263052,5.532129553070606,5.153789373013195,1.6649849034759954,4.520573715132006,0.9350365214940808,241.46363228610025
8PSK,16.690810703559926,3.779518774852984,1.4554034840496624,1.2267303829235106,3.8816119398672,0.8288487120002548,90.0
QAM,20.18000088945215,4.842888083158495,2.1087000643633766,1.9662434107067983,4.254907918845738,0.7953818284314331,350.1994762411509
PM,12.539619035967839,3.5122669421035964,1.0270098334006819,2.925620714148052,4.090006488105485,0.8047510953861333,79.76367989153081
PM,13.727538395661279,1.7814509760298425,2.0555289661911935,2.0813969532898207,3.1448017052931614,0.741893828258839,30.74424217663889
FSK,7.838284470235203,3.1490696161740646,1.6113613094825796,2.452702988682972,3.595369220635219,1.9784507852985387,6.612281781229188
FSK,13.772617628261795,2.1608160077515475,2.010608765024347,3.9780567167003476,3.4392642573897074,1.8907114767384767,25.95380458879811
PM,7.677766754883342,3.4729021164718286,1.860024018452827,2.317650140280141,3.37846087475911,0.7202253013773151,59.30247773897632
BPSK,3.6570009937634933,1.9096268194365924,1.3346001314690392,1.3292867993167556,3.3184683504234007,0.5430634112289934,0.0
8PSK,19.304274103209902,3.6338931755822386,1.521515153030454,1.7738796557301564,4.101923431015131,1.592523289954846,180.0
QPSK,16.07089578718754,3.2626151061839774,1.5916971623063256,1.7026337730855163,3.2374334683748063,1.0123637775457905,270.0
QAM,23.845113276448124,4.975334137242529,4.60889703818189,1.9505310525862036,5.2013021330967115,0.8205157413235917,182.255781418273
8PSK,19.069719096342638,4.782960031247013,1.0035052391456345,1.0397659649885695,4.104071677071219,1.607380164712847,90.0
AM,4.3513959049734545,1.9459426921910203,1.6225196957297452,0.5757950103925471,2.894936282644916,0.2897153681725042,5.908674412710415
QPSK,18.541359976505042,2.0989937069873332,1.8333170714730125,1.843924612611724,3.2849080215309607,0.9628519550158506,0.0
AM,3.655529503062391,1.793593694172633,1.0443877721708543,0.4222576582253876,3.633364350901436,0.21382492070515902,8.182066687482475
BPSK,5.416561999611845,1.5074119387178089,1.437111262342588,0.9935465803401187,3.053388149047496,0.7956901033994423,0.0
AM,4.169617058824633,2.4597206176969566,1.8822585560948477,0.7367544037940064,2.5163465083823384,0.36984314116648653,2.9672764110409
8PSK,24.540331275850406,4.4427869022125765,2.035456603494895,1.0021038431758833,4.2175721247315945,1.5295875568652502,0.0
QAM,26.865899134926067,4.22897527613181,3.535355532179918,1.456236508955542,4.738106043521833,0.38471750033963514,150.82120446749116
QAM,29.003212680742713,4.808479459288418,3.2843243883482005,1.7498507644364663,4.825350652166794,0.7522673225035441,232.7220324448585
PM,10.936607912085385,1.5253279600693586,1.9541440696143133,2.8265738951524737,3.9188602025172288,1.373698593466345,73.43838332796562
BPSK,9.317173151000892,1.0664438443557749,1.2669837362738818,0.6421371237934577,2.017559916096356,0.45322055607658346,0.0
AM,3.253177141633627,1.7987374967893819,1.9101346367821344,0.8464181039252423,2.4321027300233746,0.28664311387888636,8.167232025585445
QPSK,18.456043629899067,3.3849856533384504,1.4299310773901481,1.6729666223944324,3.2753811742554184,0.8063134987782127,90.0
FM,13.842396201373813,2.9002467223638644,2.3688995307307903,4.278053077257839,3.1977472352812706,2.7793040660351327,10.492388120643025
OFDM,30.548406199453154,7.571896901381165,8.103250395493294,1.5116813865815117,5.331256694056531,1.4686107651434184,16.12024218168056
AM,4.037632382213572,1.3089194944466476,1.025447759905751,0.7166579090291874,3.2738046349094865,0.23624166663251667,0.7171188884765101
AM,3.303779743845477,2.69427897938757,1.5310853448852428,0.8733786893957409,3.160443037570059,0.32387537793517596,1.0525918519701238
AM,3.421658902735082,1.9711793993187956,1.0275367198694654,0.6043640943283599,3.9280348142354047,0.25368268519432013,0.38996012574911587
QPSK,19.256373300253358,2.828300448656454,1.3954342679929144,1.313206261070174,3.1470618505665886,0.9878511971924064,90.0
BPSK,8.848361654676292,1.3703969862753065,1.1874017838908981,0.9740064284831559,2.6661915697486274,0.796914783835593,0.0
AM,3.264605111369612,2.21375468315386,1.15158429286988,0.2247501157850736,3.9414843073544965,0.40941555661382556,9.801089924137669
OFDM,41.07422970716023,8.166819249640016,9.04760725041948,1.8336499619375854,5.8808827006248485,0.9534998740272407,93.36056303415401
PM,6.771709252718655,2.7686159152993555,2.0160809822780754,1.4700744296076502,4.246032765780115,1.044827657545187,39.914523026556196
FSK,14.99713804155914,1.801042983326827,2.7251353951792923,2.414618006375116,3.673582494190131,2.1549513000578373,12.51223464001081
QPSK,15.693773611822827,3.241320959649168,1.2013121078224334,1.3951377432643186,3.0394595328908993,0.9755460374868267,270.0
QPSK,12.277497361032097,3.9280576943310272,1.909454610937242,1.7221432354559059,3.5333866287653626,1.369969159647685,0.0
QPSK,17.90509794274885,2.2496416279336966,1.7942106625494054,1.275767568251357,3.877090581018189,1.4440420938253977,0.0
PM,9.626756050653935,3.952468445406713,1.72511115395972,2.72709504502909,3.88309728319698,0.8753299079196019,47.147013331552216
AM,4.6881350970670175,1.882447427310653,1.6057553031390568,0.934987768485102,2.7245361741971825,0.39028658528797966,8.944525568242321
FM,14.434558363819042,3.2042339707095593,2.387110139133732,4.419768026978831,3.9529667675565854,2.992245899278882,12.37886275469123
AM,4.9205949346788715,1.5968698247237534,1.2403823886994838,0.4495192640034244,2.5120951302099086,0.11231601986417915,9.715330423905886
8PSK,15.191160944297641,3.953686936635634,1.825266450916673,1.7227069576982283,4.192532431537108,0.8344351294081218,225.0
BPSK,5.511008677919094,1.804437207679505,1.1393799362072765,0.7107049638672032,3.436172028557144,0.20531797106808136,0.0
FM,16.768212988573957,3.6569385988982344,1.9419290945192897,2.04294583300118,4.47573903712306,2.6682891940013516,39.61904527814077
BPSK,3.039660701706971,1.9370910284587948,1.4109633179699648,1.309183171139031,3.3266364132529658,0.6200205636632627,0.0
FSK,8.99100188073723,2.946298972929259,1.9205016911872814,3.374812728272475,2.5367476724014786,1.5979785431434712,18.728258406929317
FM,10.06088748239839,2.2018823999550428,2.8034163784187176,4.0452459322704835,3.2258632853720224,2.6841488747971587,19.689248712982675
QPSK,10.502260114639737,2.1458036707358072,1.402873282632637,1.2952904940479433,3.232384323056048,0.7810044989087136,270.0
8PSK,24.29228053631854,3.810205389055133,2.0873332025589963,1.321495701247882,3.9764369863437916,0.9260289978159997,0.0
BPSK,3.235684247497109,1.2146280732588028,1.2080607140355462,1.2596114286997966,2.281764278806661,0.6318748720128118,180.0
QAM,26.247838627894026,4.143551612453026,4.730468884893609,1.2419316803155296,5.427905265013179,0.8757743560689377,289.4250627189073
QPSK,15.632889309538147,2.23990738604778,1.9167916907023352,1.7206551452831134,3.4014456309131935,0.658624144526378,90.0
FM,18.237780901011654,3.4434431054343584,1.9073205711168635,3.207339912301007,3.205496504904847,1.3780790494550634,41.32066549266931
FM,12.761695578208995,3.4139529749114326,1.5940344324327989,4.5180154770680065,3.007639845317166,1.4936477384038045,39.63616224608286
OFDM,37.20467837600856,7.081573145538102,9.370847608642219,1.3133479175851432,6.577864943552014,1.837808217216102,156.17427104755063
AM,4.131940984218971,2.872642307938314,1.675140061149668,0.29281814507853543,2.0845834984453626,0.32585162039890525,9.301709654384245
OFDM,44.07714183268662,6.017453078601236,6.667812354988795,1.7130460506343188,6.332770827156413,1.9490712576930158,273.9736044902819
AM,5.028324694243233,2.887964610726419,1.268968031595386,0.580325286280059,3.2686794794224086,0.4997864992862523,1.0480806499757211
QPSK,19.56799815484286,3.0008022914204027,1.4327291360197045,1.457699605159294,3.208882724005164,0.8687071708647952,270.0
OFDM,31.047100403749447,9.070270514071673,7.666017727615516,1.8221798868164232,6.700696002239791,0.8179910820479871,236.64725358124628
QPSK,18.801567379214852,2.431481358352908,1.677813200310044,1.6077521222527227,3.295301477571833,0.6366009036511726,180.0
QAM,27.385974581323307,4.6312546875267,4.579330416089255,1.3951309076115033,5.426413766565235,0.4394506924258371,320.47740094902275
PM,11.668666605509216,3.558273574551795,2.173023002399451,2.0876114557324748,3.1498002317042673,1.1880444438360138,44.513333013248754
